Source,Target,Weight
The Party Boys,The Animals,1
The Party Boys,The Rolling Stones,4
The White Stripes,Blind Willie McTell,2
The White Stripes,Bob Dylan,3
The White Stripes,Hank Williams,1
The White Stripes,Jack White,10
The White Stripes,Lead Belly,1
The White Stripes,Robert Johnson,2
The White Stripes,The Raconteurs,1
The White Stripes,The Who,1
Josh Ritter,Bob Dylan,1
Josh Ritter,Dire Straits,1
Josh Ritter,Joan Baez,1
Josh Ritter,Johnny Cash,1
Josh Ritter,The Frames,3
Draco Rosa,Bob Dylan,1
Draco Rosa,Caetano Veloso,1
Draco Rosa,Jimi Hendrix,1
Draco Rosa,Johnny Cash,1
Draco Rosa,Rage Against the Machine,1
Draco Rosa,Roxy Music,1
AJ Roach,Anthony da Costa,2
AJ Roach,Bob Dylan,1
AJ Roach,Danny Schmidt,1
AJ Roach,Leonard Cohen,1
AJ Roach,Townes Van Zandt,1
Antony and the Johnsons,Bob Dylan,3
Antony and the Johnsons,Cat Power,1
Antony and the Johnsons,John Lennon,3
Antony and the Johnsons,Julie London,1
Antony and the Johnsons,Lou Reed,5
Social Distortion,Bob Dylan,2
Social Distortion,Bruce Springsteen,1
Social Distortion,Hank Williams,1
Social Distortion,Johnny Cash,5
Social Distortion,New York Dolls,1
Social Distortion,Rise Against,1
Social Distortion,The Rolling Stones,5
Switchfoot,Bob Dylan,1
Switchfoot,Johnny Cash,1
Switchfoot,Jon Foreman,16
Switchfoot,Keith Green,1
Switchfoot,Stevie Wonder,1
Switchfoot,The Beatles,1
Switchfoot,U2,2
Odetta,Bob Dylan,5
Odetta,Janis Joplin,4
Odetta,Joan Baez,4
Odetta,Josh White,4
Odetta,Lead Belly,3
Odetta,"Peter, Paul and Mary",2
Odetta,The Clancy Brothers,1
Odetta,Tommy Makem,1
Odetta,Woody Guthrie,1
The Byrds,Arthur Lee (musician),1
The Byrds,Bob Dylan,12
The Byrds,Cher,4
The Byrds,Clarence White,15
The Byrds,"Crosby, Stills, Nash & Young",5
The Byrds,David Crosby,17
The Byrds,Gene Clark,21
The Byrds,Gram Parsons,13
The Byrds,Jimmy Reed,1
The Byrds,Joni Mitchell,1
The Byrds,Judy Collins,4
The Byrds,Keith Richards,1
The Byrds,"McGuinn, Clark & Hillman",5
The Byrds,Mick Jagger,1
The Byrds,Neil Young,3
The Byrds,Patti Smith,2
The Byrds,Richard Manuel,1
The Byrds,Rick Danko,1
The Byrds,Roy Orbison,1
The Byrds,The Beach Boys,1
The Byrds,The Beatles,13
The Byrds,The Flying Burrito Brothers,5
The Byrds,The Rolling Stones,3
The Byrds,Tom Petty,2
The Byrds,Tom Petty and the Heartbreakers,1
Kevin Skinner,Bob Dylan,3
Kevin Skinner,Hank Williams,1
Kevin Skinner,Johnny Cash,1
Kevin Skinner,Lou Reed,1
Kevin Skinner,Mick Jagger,1
Warren Smith (singer),Billy Lee Riley,1
Warren Smith (singer),Bob Dylan,1
Warren Smith (singer),Carl Perkins,1
Warren Smith (singer),Charlie Feathers,1
Warren Smith (singer),Elvis Presley,1
Warren Smith (singer),Johnny Cash,2
Warren Smith (singer),Roy Orbison,1
Moshe Hecht Band,Bob Dylan,1
Moshe Hecht Band,Moshe Hecht,8
Moshe Hecht Band,Simon & Garfunkel,1
Barenaked Ladies,Bob Dylan,1
Barenaked Ladies,Bryan Adams,1
Barenaked Ladies,Jerry Garcia,1
Barenaked Ladies,John Lennon,1
Barenaked Ladies,Lou Reed,1
Barenaked Ladies,Paul McCartney,1
Barenaked Ladies,Phish,2
Barenaked Ladies,The Beatles,1
Barenaked Ladies,U2,1
Robert Palmer (singer),Bob Dylan,1
Robert Palmer (singer),Cher,1
Robert Palmer (singer),Little Feat,4
Robert Palmer (singer),The Alan Bown Set,2
Robert Johnson,Blind Blake,1
Robert Johnson,Blind Lemon Jefferson,1
Robert Johnson,Bob Dylan,3
Robert Johnson,Cream (band),1
Robert Johnson,Eric Clapton,4
Robert Johnson,Jimi Hendrix,1
Robert Johnson,John P. Hammond,1
Robert Johnson,Keith Richards,5
Robert Johnson,Lonnie Johnson (musician),1
Robert Johnson,Mick Jagger,1
Robert Johnson,Muddy Waters,1
Robert Johnson,The Rolling Stones,3
Ronan Parke,Bob Dylan,2
Ronan Parke,Ed Sheeran,1
The Hollies,Bob Dylan,3
The Hollies,Bruce Springsteen,1
The Hollies,Buddy Holly,6
The Hollies,Creedence Clearwater Revival,1
The Hollies,David Crosby,1
The Hollies,The Beatles,6
The Hollies,The Rolling Stones,1
Antiseen,Alice Cooper,1
Antiseen,Bob Dylan,1
Antiseen,Ernest Tubb,1
Antiseen,Hank Williams,4
Antiseen,Roy Orbison,1
Jason Cruz,Bob Dylan,1
Jason Cruz,Hank Williams,1
Jason Cruz,Jimi Hendrix,1
Jason Cruz,Tom Waits,1
Diana Krall,Billy Joel,1
Diana Krall,Bob Dylan,1
Diana Krall,Joni Mitchell,1
Diana Krall,Paul McCartney,2
Asobi Seksu,Bob Dylan,3
Morrissey,Bob Dylan,2
Morrissey,Bruce Springsteen,1
Morrissey,Elvis Presley,1
Morrissey,Jeff Buckley,1
Morrissey,Leonard Cohen,1
Morrissey,Linda McCartney,1
Morrissey,Lou Reed,1
Morrissey,Madonna,2
Morrissey,Marc Bolan,2
Morrissey,Marianne Faithfull,1
Morrissey,Mick Jagger,1
Morrissey,Mick Ronson,1
Morrissey,New York Dolls,6
Morrissey,Nick Cave,1
Morrissey,Oasis (band),1
Morrissey,Patti Smith,2
Morrissey,Paul McCartney,1
Morrissey,Roxy Music,1
Morrissey,The Beatles,1
Morrissey,The Decemberists,1
Morrissey,Thom Yorke,1
Robert Deeble,Bob Dylan,1
Jason Myles Goss,Bob Dylan,1
Jason Myles Goss,Elliott Smith,1
Jason Myles Goss,Josh Ritter,1
Fleet Foxes,Blitzen Trapper,1
Fleet Foxes,Bob Dylan,1
Fleet Foxes,Father John Misty,2
Fleet Foxes,Hank Williams,1
Fleet Foxes,Neil Young,1
North Mississippi Allstars,Bob Dylan,1
North Mississippi Allstars,Jim Dickinson,4
North Mississippi Allstars,The Rolling Stones,1
Old Crow Medicine Show,Bob Dylan,10
Old Crow Medicine Show,Conor Oberst,1
Old Crow Medicine Show,Emmylou Harris,6
Old Crow Medicine Show,Grateful Dead,1
Old Crow Medicine Show,Jack White,2
Old Crow Medicine Show,Jakob Dylan,1
Old Crow Medicine Show,Jason Isbell,1
Old Crow Medicine Show,Josh Ritter,2
Old Crow Medicine Show,Lucinda Williams,1
Old Crow Medicine Show,Mance Lipscomb,1
Old Crow Medicine Show,Mumford & Sons,5
Old Crow Medicine Show,My Morning Jacket,2
Old Crow Medicine Show,New Lost City Ramblers,1
Old Crow Medicine Show,The Avett Brothers,3
Old Crow Medicine Show,The Band,1
Old Crow Medicine Show,Woody Guthrie,2
Caetano Veloso,Bob Dylan,1
Caetano Veloso,John Lennon,1
Caetano Veloso,Paul McCartney,1
All Angels,Bob Dylan,1
All Angels,Norah Jones,1
All Angels,Radiohead,1
Billy Pettinger,Bob Dylan,1
Billy Pettinger,Ryan Adams,1
Billy Pettinger,The Band,1
Billy Pettinger,Willie Nelson,1
J.P. Soars,Albert Castiglia,1
J.P. Soars,Bob Dylan,1
J.P. Soars,Muddy Waters,1
J.P. Soars,Neil Young,1
J.P. Soars,Reverend Gary Davis,1
Rick Danko,Bob Dylan,5
Rick Danko,Doug Sahm,1
Rick Danko,Eric Clapton,2
Rick Danko,Hank Williams,1
Rick Danko,Janis Joplin,1
Rick Danko,Jason Isbell,1
Rick Danko,Jerry Garcia,1
Rick Danko,Lucinda Williams,1
Rick Danko,Mumford & Sons,1
Rick Danko,Paul Butterfield,3
Rick Danko,Richard Manuel,3
Rick Danko,Ringo Starr,3
Rick Danko,The Band,25
Rick Danko,The Beach Boys,1
Rick Danko,The Hold Steady,1
John Stewart (musician),Bob Dylan,1
John Stewart (musician),Buddy Holly,1
John Stewart (musician),Elvis Presley,1
John Stewart (musician),Joan Baez,1
John Stewart (musician),Stevie Nicks,1
John Stewart (musician),The Beach Boys,1
John Stewart (musician),The Beatles,1
John Stewart (musician),The Kingston Trio,6
John Stewart (musician),The Rolling Stones,1
The Montells,Bob Dylan,1
The Montells,Gram Parsons,1
The Montells,Otis Blackwell,1
The Montells,The Animals,1
The Montells,The Beatles,1
The Montells,The Rolling Stones,2
Ice-T,Bob Dylan,1
Ice-T,Eminem,1
Ice-T,Everlast,2
Ice-T,Kanye West,1
Kota the Friend,Bob Dylan,1
Kota the Friend,The Beatles,1
The Alpha Band,Andraé Crouch,1
The Alpha Band,Bob Dylan,3
The Alpha Band,Jerry Garcia,1
The Alpha Band,Ringo Starr,2
The Alpha Band,The Beatles,1
Julie London,Bob Dylan,1
Julie London,Lana Del Rey,1
Julie London,Laura Nyro,1
Julie London,The Beatles,1
The Frames,Bob Dylan,1
The Frames,Jeff Buckley,1
The Frames,Johnny Cash,1
The Frames,The Swell Season,3
The Frames,Thin Lizzy,1
Kesha,Alice Cooper,2
Kesha,Bob Dylan,1
Kesha,Gwen Stefani,2
Kesha,Janet Jackson,1
Kesha,Johnny Cash,1
Kesha,Madonna,1
Kesha,The Beatles,1
Kesha,The Rolling Stones,1
Rage Against the Machine,Bob Dylan,2
Rage Against the Machine,Bruce Springsteen,1
Rage Against the Machine,Kanye West,1
Rage Against the Machine,Paul McCartney,1
Rage Against the Machine,Radiohead,1
Rage Against the Machine,Rise Against,1
Rage Against the Machine,The Rolling Stones,1
Rage Against the Machine,U2,2
Marc Bolan,Bauhaus (band),1
Marc Bolan,Bob Dylan,3
Marc Bolan,Chuck Berry,1
Marc Bolan,Electric Light Orchestra,1
Marc Bolan,Fred Neil,1
Marc Bolan,Jimi Hendrix,1
Marc Bolan,John Lennon,1
Marc Bolan,Morrissey,1
Marc Bolan,Mungo Jerry,2
Marc Bolan,Nick Cave,1
Marc Bolan,Oasis (band),1
Marc Bolan,Richard Barone,1
Marc Bolan,Ringo Starr,3
Marc Bolan,Robert Palmer (singer),1
Marc Bolan,Syd Barrett,2
Marc Bolan,The Replacements (band),2
Marc Bolan,The Who,1
Marc Bolan,U2,2
Aztec Camera,Bob Dylan,3
Aztec Camera,Cher,1
Aztec Camera,Dire Straits,2
Aztec Camera,Paul Carrack,1
The Chambers Brothers,Alice Cooper,1
The Chambers Brothers,Arthur Lee (musician),1
The Chambers Brothers,Bob Dylan,2
The Chambers Brothers,Reverend Gary Davis,1
Dom Flemons,Bob Dylan,2
Dom Flemons,Chuck Berry,1
Dom Flemons,Lead Belly,1
Dom Flemons,Old Crow Medicine Show,1
Dom Flemons,The Beatles,1
Dom Flemons,The Chieftains,1
Dom Flemons,Woody Guthrie,1
Luther Russell,Arthur Lee (musician),1
Luther Russell,Bob Dylan,1
Luther Russell,Jakob Dylan,1
Luther Russell,Johnny Cash,1
Luther Russell,Kings of Leon,1
Luther Russell,Los Lobos,1
Luther Russell,Ryan Adams,1
Luther Russell,The Wallflowers,1
Luther Russell,Tom Petty,1
Luther Russell,Wilco,1
Blind Willie Johnson,Blind Lemon Jefferson,2
Blind Willie Johnson,Blind Willie McTell,1
Blind Willie Johnson,Bob Dylan,2
Blind Willie Johnson,Eric Clapton,1
Blind Willie Johnson,Fairport Convention,1
Blind Willie Johnson,John Sebastian,1
Blind Willie Johnson,"Peter, Paul and Mary",1
Blind Willie Johnson,Reverend Gary Davis,2
Blind Willie Johnson,Robert Johnson,1
Moshe Hecht,Bob Dylan,1
Moshe Hecht,Moshe Hecht Band,4
Moshe Hecht,Simon & Garfunkel,1
New Found Glory,Bob Dylan,1
New Found Glory,Bruce Springsteen,1
New Found Glory,Bryan Adams,1
New Found Glory,Madonna,2
New Found Glory,Saves the Day,1
New Found Glory,The Beatles,1
New Found Glory,Tom Petty,1
Ed Roland,Bob Dylan,2
U2,Bob Dylan,2
U2,Bruce Springsteen,2
U2,Cher,2
U2,Elvis Presley,1
U2,Johnny Cash,2
U2,Keith Richards,1
U2,Leonard Cohen,3
U2,Lou Reed,1
U2,Mick Jagger,1
U2,Patti Smith,2
U2,Paul Simon,1
U2,Roy Orbison,1
U2,The Beatles,2
U2,The Rolling Stones,2
U2,The Who,3
U2,Thin Lizzy,1
U2,Tom Verlaine,1
The Wallflowers,Bob Dylan,1
The Wallflowers,Counting Crows,3
The Wallflowers,Eric Clapton,1
The Wallflowers,Jakob Dylan,14
The Wallflowers,Neil Young,1
The Wallflowers,Sheryl Crow,1
The Wallflowers,The Beatles,1
The Wallflowers,The Rolling Stones,1
The Wallflowers,The Who,1
The Wallflowers,Warren Zevon,2
David McComb,Aztec Camera,1
David McComb,Bob Dylan,1
David McComb,Johnny Cash,1
David McComb,Leonard Cohen,3
David McComb,Patti Smith,1
David McComb,The Church (band),1
David McComb,The Triffids,26
Silversun Pickups,Bob Dylan,1
Vázquez Sounds,Adele,3
Vázquez Sounds,Bob Dylan,1
Vázquez Sounds,The Beatles,1
Graham Lindsey,Bob Dylan,1
The War on Drugs (band),Bob Dylan,1
The War on Drugs (band),Kurt Vile,10
Joe Cocker,Billy Joel,1
Joe Cocker,Bob Dylan,1
Joe Cocker,Bryan Adams,2
Joe Cocker,Chuck Berry,1
Joe Cocker,Elvis Presley,1
Joe Cocker,Eric Clapton,1
Joe Cocker,George Harrison,1
Joe Cocker,Muddy Waters,1
Joe Cocker,Paul McCartney,2
Joe Cocker,Ringo Starr,1
Joe Cocker,The Beatles,2
Joe Cocker,The Rolling Stones,2
Joe Cocker,The Who,1
The Giving Tree Band,Bob Dylan,2
The Giving Tree Band,"Crosby, Stills, Nash & Young",1
The Giving Tree Band,Kings of Leon,1
The Giving Tree Band,Mumford & Sons,1
The Giving Tree Band,Neil Young,2
The Giving Tree Band,Radiohead,1
The Giving Tree Band,The Band,4
The Giving Tree Band,The Beatles,1
Edie Brickell,Bob Dylan,1
Edie Brickell,Lou Reed,2
Edie Brickell,Paul Simon,3
Phil Ochs,Bob Dylan,5
Phil Ochs,Buddy Holly,3
Phil Ochs,Cher,1
Phil Ochs,Dave Van Ronk,3
Phil Ochs,Eddie Vedder,1
Phil Ochs,Elvis Presley,5
Phil Ochs,Ernest Tubb,1
Phil Ochs,Hank Williams,2
Phil Ochs,Jason & the Scorchers,1
Phil Ochs,Joan Baez,5
Phil Ochs,John Lennon,1
Phil Ochs,Johnny Cash,1
Phil Ochs,Judy Collins,1
Phil Ochs,Morrissey,1
Phil Ochs,Neil Young,1
Phil Ochs,Odetta,1
Phil Ochs,"Peter, Paul and Mary",2
Phil Ochs,Richard Barone,1
Phil Ochs,Stevie Wonder,1
Phil Ochs,The Beatles,1
Phil Ochs,The Go-Betweens,1
Phil Ochs,Woody Guthrie,3
Benjamin Francis Leftwich,Bob Dylan,1
Benjamin Francis Leftwich,Bruce Springsteen,1
Benjamin Francis Leftwich,Cher,1
Benjamin Francis Leftwich,Elliott Smith,1
Benjamin Francis Leftwich,Nick Drake,1
Benjamin Francis Leftwich,Ryan Adams,1
Benjamin Francis Leftwich,The Rolling Stones,1
Paul Butterfield,Bob Dylan,2
Paul Butterfield,Eric Clapton,2
Paul Butterfield,Eric Von Schmidt,1
Paul Butterfield,Grateful Dead,1
Paul Butterfield,Jimi Hendrix,1
Paul Butterfield,Mike Bloomfield,6
Paul Butterfield,Muddy Waters,12
Paul Butterfield,"Peter, Paul and Mary",2
Paul Butterfield,Richard Manuel,2
Paul Butterfield,Rick Danko,3
Paul Butterfield,Robert Johnson,1
Paul Butterfield,The Band,5
Josephine Oniyama,Bob Dylan,1
Josephine Oniyama,Joni Mitchell,1
Kasey Anderson,Bob Dylan,1
Kasey Anderson,Bruce Springsteen,1
Kasey Anderson,Chuck Berry,1
Kasey Anderson,Counting Crows,2
Kasey Anderson,Jason Isbell,1
Kasey Anderson,The Replacements (band),1
Kasey Anderson,The Rolling Stones,1
Nick Cave,Alice Cooper,1
Nick Cave,Bob Dylan,2
Nick Cave,Hank Williams,1
Nick Cave,Johnny Cash,6
Nick Cave,Leonard Cohen,8
Nick Cave,Lou Reed,2
Nick Cave,Manfred Mann,1
Nick Cave,Marianne Faithfull,3
Nick Cave,Morrissey,3
Nick Cave,Neil Young,3
Nick Cave,PJ Harvey,5
Nick Cave,Roxy Music,1
Nick Cave,The Beatles,1
Nick Cave,The Decemberists,1
Nick Cave,The Go-Betweens,3
Nick Cave,The Triffids,2
Peter La Farge,Bob Dylan,2
Peter La Farge,Cisco Houston,1
Peter La Farge,Dave Van Ronk,1
Peter La Farge,Hank Williams,1
Peter La Farge,Johnny Cash,5
Peter La Farge,Josh White,1
The Birds (band),Bob Dylan,1
The Birds (band),Doc Pomus,1
The Birds (band),Small Faces,1
The Birds (band),The Byrds,3
The Birds (band),The Rolling Stones,1
The Birds (band),The Who,2
The Birds (band),Tim Hardin,1
The Minus 5,Bob Dylan,2
The Minus 5,Gram Parsons,2
The Minus 5,Jeff Tweedy,2
The Minus 5,John Lennon,3
The Minus 5,Joni Mitchell,1
The Minus 5,NRBQ,2
The Minus 5,Neil Young,2
The Minus 5,Paul McCartney,2
The Minus 5,The Byrds,1
The Minus 5,The Decemberists,2
The Minus 5,The Rolling Stones,1
The Minus 5,The Walkabouts,2
The Minus 5,Wilco,9
Prairie Oyster,Bob Dylan,1
Prairie Oyster,Los Lobos,1
Prairie Oyster,Willie Nelson,1
The Paupers,Bob Dylan,1
The Paupers,Chuck Berry,1
The Paupers,Cream (band),1
The Paupers,Janis Joplin,2
The Paupers,Linda Ronstadt,1
The Paupers,Luke & The Apostles,1
Janis Joplin,Bette Midler,1
Janis Joplin,Bob Dylan,1
Janis Joplin,Bob Neuwirth,1
Janis Joplin,Cat Power,1
Janis Joplin,Country Joe and the Fish,1
Janis Joplin,David Crosby,1
Janis Joplin,Elvis Presley,1
Janis Joplin,Grateful Dead,5
Janis Joplin,Jerry Garcia,2
Janis Joplin,Jimi Hendrix,5
Janis Joplin,Joan Baez,3
Janis Joplin,Joe Cocker,1
Janis Joplin,John Lennon,1
Janis Joplin,Joni Mitchell,1
Janis Joplin,Lead Belly,1
Janis Joplin,Leonard Cohen,1
Janis Joplin,Mance Lipscomb,1
Janis Joplin,Marc Bolan,1
Janis Joplin,Mike Bloomfield,1
Janis Joplin,Odetta,1
Janis Joplin,Otis Redding,1
Janis Joplin,Paul Butterfield,3
Janis Joplin,Robert Hunter (lyricist),1
Janis Joplin,Stevie Nicks,1
Janis Joplin,The Band,1
Janis Joplin,The Flying Burrito Brothers,1
Janis Joplin,The Rolling Stones,1
Janis Joplin,The Who,1
Bryan MacLean,Arthur Lee (musician),4
Bryan MacLean,Bob Dylan,1
Bryan MacLean,Elvis Presley,1
Bryan MacLean,Gene Clark,1
Bryan MacLean,The Beatles,2
Bryan MacLean,The Byrds,5
Bryan MacLean,The Grass Roots,4
Marc Hunter,Bob Dylan,2
Marc Hunter,Paul Kelly (Australian musician),1
Marc Hunter,The Party Boys,6
Lionel Long,Bob Dylan,1
Lionel Long,Joan Baez,1
Lionel Long,The Beatles,1
Lionel Long,The Kingston Trio,2
Lemuria (American band),Bob Dylan,1
Lemuria (American band),Leonard Cohen,1
Lemuria (American band),Lou Reed,1
Lemuria (American band),New Found Glory,1
Lemuria (American band),Wilco,1
Burton Cummings,Bob Dylan,2
Burton Cummings,Ringo Starr,1
Burton Cummings,The Beatles,1
"Crosby, Stills, Nash & Young",Bob Dylan,2
"Crosby, Stills, Nash & Young",David Crosby,13
"Crosby, Stills, Nash & Young",Grateful Dead,1
"Crosby, Stills, Nash & Young",Joni Mitchell,5
"Crosby, Stills, Nash & Young",Mick Jagger,1
"Crosby, Stills, Nash & Young",Neil Young,23
"Crosby, Stills, Nash & Young",Rick Danko,1
"Crosby, Stills, Nash & Young",The Band,1
"Crosby, Stills, Nash & Young",The Beach Boys,1
"Crosby, Stills, Nash & Young",The Beatles,2
"Crosby, Stills, Nash & Young",The Byrds,8
"Crosby, Stills, Nash & Young",The Flying Burrito Brothers,1
"Crosby, Stills, Nash & Young",The Hollies,8
"Crosby, Stills, Nash & Young",The Rolling Stones,1
"Crosby, Stills, Nash & Young",The Turtles,1
"Crosby, Stills, Nash & Young",The Who,1
Fairport Convention,Bob Dylan,3
Fairport Convention,"Crosby, Stills, Nash & Young",1
Fairport Convention,Fotheringay,4
Fairport Convention,Joni Mitchell,2
Fairport Convention,Pentangle (band),1
Fairport Convention,The Band,1
Fairport Convention,The Byrds,1
Cloud Cult,Bob Dylan,2
Cloud Cult,Radiohead,1
Affinity (band),Bob Dylan,1
Affinity (band),Manfred Mann,1
The Basics,Bob Dylan,1
The Basics,Cream (band),1
The Basics,Neil Young,1
The Basics,Ryan Adams,1
The Basics,The Beatles,2
The Basics,The Rolling Stones,1
Chris Whitley,Bob Dylan,2
Chris Whitley,Bruce Springsteen,1
Chris Whitley,Jimi Hendrix,2
Chris Whitley,Keith Richards,1
Chris Whitley,Lou Reed,1
Chris Whitley,Muddy Waters,1
Chris Whitley,Robert Johnson,3
Chris Whitley,Tom Petty,1
Layne Staley,Bob Dylan,1
Layne Staley,Eddie Vedder,1
Layne Staley,Hank Williams,1
Layne Staley,Judas Priest,1
Layne Staley,Kurt Cobain,4
Layne Staley,Lost Dogs,2
Layne Staley,Rage Against the Machine,2
Layne Staley,The Rolling Stones,2
Layne Staley,The Walkabouts,2
Jimmy James and the Blue Flames,Bob Dylan,1
Jimmy James and the Blue Flames,Jimi Hendrix,19
Jimmy James and the Blue Flames,Jimmy Reed,1
Jimmy James and the Blue Flames,John Lennon,1
Jimmy James and the Blue Flames,John Sebastian,1
Jimmy James and the Blue Flames,Mike Bloomfield,1
Jimmy James and the Blue Flames,Muddy Waters,1
Jimmy James and the Blue Flames,Paul Butterfield,3
Jimmy James and the Blue Flames,Randy California,8
Jimmy James and the Blue Flames,The Animals,3
Jimmy James and the Blue Flames,The Band,1
Jimmy James and the Blue Flames,The Beatles,1
Jimmy James and the Blue Flames,The Blues Project,1
Jimmy James and the Blue Flames,The Rolling Stones,2
Har Mar Superstar,Bob Dylan,1
Har Mar Superstar,Father John Misty,2
Har Mar Superstar,The Association,1
Eminem,"""Weird Al"" Yankovic",1
Eminem,Bob Dylan,3
Eminem,Danny Brown,2
Eminem,Ed Sheeran,4
Eminem,Elvis Presley,2
Eminem,Everlast,13
Eminem,Gwen Stefani,1
Eminem,Ice-T,2
Eminem,Jimi Hendrix,2
Eminem,John Lennon,2
Eminem,Lana Del Rey,1
Eminem,Madonna,2
Eminem,Mick Jagger,1
Eminem,Stevie Wonder,3
Eminem,The Beatles,3
Courtney Hadwin,Bob Dylan,1
Courtney Hadwin,Janis Joplin,2
Courtney Hadwin,Mick Jagger,1
Courtney Hadwin,Otis Redding,1
BluVinil,Bob Dylan,1
BluVinil,Leonard Cohen,1
BluVinil,Tom Waits,1
Carl Perkins,Bob Dylan,1
Carl Perkins,Chuck Berry,2
Carl Perkins,Elvis Presley,6
Carl Perkins,Eric Clapton,2
Carl Perkins,George Harrison,3
Carl Perkins,Jimi Hendrix,1
Carl Perkins,John Lennon,1
Carl Perkins,Johnny Cash,21
Carl Perkins,June Carter Cash,1
Carl Perkins,NRBQ,3
Carl Perkins,Paul McCartney,4
Carl Perkins,Paul Simon,1
Carl Perkins,Ricky Nelson,1
Carl Perkins,Ringo Starr,4
Carl Perkins,Roy Orbison,4
Carl Perkins,Stray Cats,1
Carl Perkins,The Animals,1
Carl Perkins,The Beatles,7
Carl Perkins,Tom Petty,1
Carl Perkins,Willie Nelson,2
The Arbors,"Blood, Sweat & Tears",1
The Arbors,Bob Dylan,2
The Arbors,John Lennon,1
The Arbors,Paul McCartney,1
The Arbors,Paul Simon,1
The Arbors,Simon & Garfunkel,1
Paul Revere & the Raiders,Bob Dylan,1
Paul Revere & the Raiders,Chuck Berry,1
Paul Revere & the Raiders,The Animals,2
Paul Revere & the Raiders,The Beatles,1
Paul Revere & the Raiders,The Rolling Stones,2
Paul Revere & the Raiders,The Who,1
The Kingston Trio,Bob Dylan,3
The Kingston Trio,David Crosby,1
The Kingston Trio,Gene Clark,1
The Kingston Trio,Gram Parsons,1
The Kingston Trio,Joan Baez,2
The Kingston Trio,John Stewart (musician),6
The Kingston Trio,Mary Travers,2
The Kingston Trio,Paul Simon,1
The Kingston Trio,"Peter, Paul and Mary",2
The Kingston Trio,Phil Ochs,1
The Kingston Trio,The Beach Boys,1
The Kingston Trio,The Beatles,2
The Kingston Trio,The Brothers Four,1
The Kingston Trio,Tim Buckley,1
The Kingston Trio,Woody Guthrie,1
Milton Mapes,Bob Dylan,1
Milton Mapes,Bruce Springsteen,1
Milton Mapes,Chris Whitley,1
Milton Mapes,Neil Young,1
Milton Mapes,Willie Nelson,1
Area Code 615 (band),Barefoot Jerry,2
Area Code 615 (band),Bob Dylan,2
Area Code 615 (band),Elvis Presley,1
Area Code 615 (band),Joan Baez,1
Area Code 615 (band),Johnny Cash,1
Area Code 615 (band),Kenny Buttrey,2
Mountain (band),Bob Dylan,1
Mountain (band),Cream (band),6
Mountain (band),Eric Clapton,1
Mountain (band),Kanye West,1
Mountain (band),Karma to Burn,1
Mountain (band),Leslie West,11
Dave Carter,Bob Dylan,1
Dave Carter,Joan Baez,3
Dave Carter,Judy Collins,2
Dave Carter,Willie Nelson,2
Bauhaus (band),Bob Dylan,1
Bauhaus (band),Courtney Love,1
Bauhaus (band),Elliott Smith,2
Bauhaus (band),Hole (band),2
Bauhaus (band),Jimi Hendrix,1
Bauhaus (band),Judas Priest,1
Bauhaus (band),Mick Ronson,1
Bauhaus (band),My Chemical Romance,1
Bauhaus (band),New York Dolls,1
Bauhaus (band),Roxy Music,1
Bauhaus (band),Scott Walker (singer),1
Bauhaus (band),The Beatles,2
Bauhaus (band),The Rolling Stones,1
Bauhaus (band),The Who,1
Bauhaus (band),Tom Waits,1
Brian Fallon,Bob Dylan,1
Brian Fallon,Bruce Springsteen,1
Brian Fallon,Ryan Adams,1
Jason Isbell,Blake Mills,1
Jason Isbell,Bob Dylan,1
Jason Isbell,Bruce Springsteen,1
Jason Isbell,David Crosby,1
Jason Isbell,Father John Misty,1
Jason Isbell,Josh Ritter,1
Jason Isbell,Neil Young,1
Jason Isbell,Ryan Adams,2
Melissa McClelland,Bob Dylan,1
Melissa McClelland,Tom Waits,1
Thin Lizzy,Alice Cooper,1
Thin Lizzy,Bob Dylan,1
Thin Lizzy,Bruce Springsteen,1
Thin Lizzy,Judas Priest,3
Thin Lizzy,Manfred Mann,1
Thin Lizzy,Manfred Mann's Earth Band,1
Thin Lizzy,U2,1
Ed Sheeran,Adele,6
Ed Sheeran,Bob Dylan,2
Ed Sheeran,Dire Straits,1
Ed Sheeran,Eminem,8
Ed Sheeran,Eric Clapton,6
Ed Sheeran,Joni Mitchell,1
Ed Sheeran,Oasis (band),2
Ed Sheeran,Paul McCartney,1
Ed Sheeran,Roger Taylor (Queen drummer),1
Ed Sheeran,Sting (musician),1
Ed Sheeran,The Beatles,2
Ed Sheeran,The Rolling Stones,2
Pic-Nic,Bob Dylan,1
Pic-Nic,"Peter, Paul and Mary",2
Pic-Nic,The Beatles,1
Adele,Amy Winehouse,4
Adele,Bob Dylan,1
Adele,Ed Sheeran,1
Adele,Gabrielle (singer),1
Adele,Jeff Buckley,3
Adele,Kanye West,1
Adele,Lana Del Rey,1
Adele,Madonna,4
Adele,Stevie Nicks,1
Adele,The Beatles,2
The A's,Bob Dylan,1
The Suburbs (band),Bob Dylan,1
The Suburbs (band),Bruce Springsteen,2
Luke Redfield,Bob Dylan,2
Luke Redfield,Bruce Springsteen,1
Luke Redfield,Kesha,1
Luke Redfield,Townes Van Zandt,1
Luke Redfield,Willie Nelson,1
Tim McIlrath,Bob Dylan,1
Tim McIlrath,Rise Against,27
Dala (band),Bob Dylan,1
